city,timestamp,temperature,season
New York,2010-02-28,6.185780689044837,winter
New York,2010-03-01,13.020790575189935,spring
New York,2010-03-02,8.066980091272002,spring
New York,2010-03-03,-1.3465126265040528,spring
New York,2010-03-04,17.209835858567793,spring
New York,2010-03-05,7.377586282010008,spring
New York,2010-03-06,7.4648364099918165,spring
New York,2010-03-07,6.747906749764888,spring
New York,2010-03-08,13.473554243737391,spring
New York,2010-03-09,5.610703877423299,spring
New York,2010-03-10,2.8520310661040327,spring
New York,2010-03-11,12.359772253305737,spring
New York,2010-03-12,1.4972187998527842,spring
New York,2010-03-13,4.123771823656166,spring
New York,2010-03-14,10.440201616419449,spring
New York,2010-03-15,14.15801439950414,spring
New York,2010-03-16,6.4692538197989,spring
New York,2010-03-17,10.686525376210831,spring
New York,2010-03-18,14.8245570064324,spring
New York,2010-03-19,6.90040733750852,spring
New York,2010-03-20,9.032274135981945,spring
New York,2010-03-21,4.180697416983086,spring
New York,2010-03-22,2.5214126390963507,spring
New York,2010-03-23,8.659887124795409,spring
New York,2010-03-24,0.16763024555765615,spring
New York,2010-03-25,10.707964340974382,spring
New York,2010-03-26,10.213320258744883,spring
New York,2010-03-27,5.638337706600217,spring
New York,2010-03-28,16.672997811033973,spring
New York,2010-03-29,11.45067879810582,spring
New York,2010-03-30,12.763908174007689,spring
New York,2010-03-31,14.53412629956397,spring
New York,2010-04-01,11.155267400086366,spring
New York,2010-04-02,3.2115997221224912,spring
New York,2010-04-03,6.8927223211809965,spring
New York,2010-04-04,10.55389927823846,spring
New York,2010-04-05,12.832981940368086,spring
New York,2010-04-06,2.449272994415088,spring
New York,2010-04-07,10.50820052240012,spring
New York,2010-04-08,12.557928282255965,spring
New York,2010-04-09,9.63494010467857,spring
New York,2010-04-10,10.986740080859443,spring
New York,2010-04-11,9.000268926257288,spring
New York,2010-04-12,7.527306178876523,spring
New York,2010-04-13,8.007291821236043,spring
New York,2010-04-14,6.749319122620064,spring
New York,2010-04-15,6.170115507745637,spring
New York,2010-04-16,6.01437866007759,spring
New York,2010-04-17,15.098541813592664,spring
New York,2010-04-18,9.959665531720422,spring
New York,2010-04-19,4.150785121423633,spring
New York,2010-04-20,13.581866478933327,spring
New York,2010-04-21,15.69669937926806,spring
New York,2010-04-22,13.303244451342742,spring
New York,2010-04-23,9.498648238835154,spring
New York,2010-04-24,-3.790066602813431,spring
New York,2010-04-25,13.433090157609985,spring
New York,2010-04-26,18.685486323366668,spring
New York,2010-04-27,14.833868618141587,spring
New York,2010-04-28,8.562577017523406,spring
New York,2010-04-29,11.804286321690814,spring
New York,2010-04-30,9.99806726904978,spring
New York,2010-05-01,14.410760123085355,spring
New York,2010-05-02,7.019601253885907,spring
New York,2010-05-03,6.349818925460441,spring
New York,2010-05-04,6.634858047000845,spring
New York,2010-05-05,16.318146775363562,spring
New York,2010-05-06,12.947425921541164,spring
New York,2010-05-07,11.028670374096091,spring
New York,2010-05-08,11.837541802412108,spring
New York,2010-05-09,8.562209837797996,spring
New York,2010-05-10,12.009758994473339,spring
New York,2010-05-11,7.747640122124727,spring
New York,2010-05-12,6.740042020686563,spring
New York,2010-05-13,12.505429396699446,spring
New York,2010-05-14,15.053579111777113,spring
New York,2010-05-15,7.282899284040228,spring
New York,2010-05-16,10.555421443841237,spring
New York,2010-05-17,8.002538281910503,spring
New York,2010-05-18,7.062471338015081,spring
New York,2010-05-19,11.10897887845856,spring
New York,2010-05-20,8.753165102983195,spring
New York,2010-05-21,9.02415009146667,spring
New York,2010-05-22,16.894256950271533,spring
New York,2010-05-23,-1.739506522879779,spring
New York,2010-05-24,6.912674753987297,spring
New York,2010-05-25,5.745963591101029,spring
New York,2010-05-26,18.527595891811885,spring
New York,2010-05-27,13.630844748835743,spring
New York,2010-05-28,10.563682331850085,spring
New York,2010-05-29,11.423560847737837,spring
New York,2010-05-30,8.575454491118718,spring
New York,2010-05-31,13.220536570926779,spring
New York,2010-06-01,21.494785563268934,summer
New York,2010-06-02,21.41231532138098,summer
New York,2010-06-03,29.06928383809245,summer
New York,2010-06-04,20.300556266991563,summer
New York,2010-06-05,30.96394586969207,summer
New York,2010-06-06,25.308020172457258,summer
New York,2010-06-07,19.88137675810882,summer
New York,2010-06-08,20.618947027125934,summer
New York,2010-06-09,37.61126323311676,summer
New York,2010-06-10,26.319638284960515,summer
New York,2010-06-11,26.73043352544439,summer
New York,2010-06-12,16.17299329705506,summer
New York,2010-06-13,24.148896244033978,summer
New York,2010-06-14,28.143551919957968,summer
New York,2010-06-15,23.83740793438528,summer
New York,2010-06-16,20.798883340831413,summer
New York,2010-06-17,19.80837957931272,summer
New York,2010-06-18,22.32952761440015,summer
New York,2010-06-19,25.273080314717678,summer
New York,2010-06-20,25.067152397036867,summer
New York,2010-06-21,29.05320008953673,summer
New York,2010-06-22,24.617202705819697,summer
New York,2010-06-23,23.577701552226657,summer
New York,2010-06-24,24.665208731111754,summer
New York,2010-06-25,31.16315282887517,summer
New York,2010-06-26,32.62120416955282,summer
New York,2010-06-27,28.78614871088471,summer
New York,2010-06-28,28.06317383127744,summer
New York,2010-06-29,33.86594820832516,summer
New York,2010-06-30,27.675324771603133,summer
New York,2010-07-01,27.112865633486955,summer
New York,2010-07-02,21.62026100944435,summer
New York,2010-07-03,29.265175341157967,summer
New York,2010-07-04,23.620689690569407,summer
New York,2010-07-05,25.428150810568912,summer
New York,2010-07-06,27.411055394124848,summer
New York,2010-07-07,23.03067515531993,summer
New York,2010-07-08,20.576747761467445,summer
New York,2010-07-09,23.580575366695665,summer
New York,2010-07-10,22.33323959981038,summer
New York,2010-07-11,11.118203906807796,summer
New York,2010-07-12,32.5580975393241,summer
New York,2010-07-13,30.308462449050673,summer
New York,2010-07-14,32.409580947753405,summer
New York,2010-07-15,24.97553411336454,summer
New York,2010-07-16,25.96433209004019,summer
New York,2010-07-17,31.26280040328851,summer
New York,2010-07-18,22.255949456199648,summer
New York,2010-07-19,25.354641461746493,summer
New York,2010-07-20,24.842264534601416,summer
New York,2010-07-21,19.304964061935365,summer
New York,2010-07-22,23.174227258459396,summer
New York,2010-07-23,34.598575503938115,summer
New York,2010-07-24,23.84888975954866,summer
New York,2010-07-25,37.24956837020852,summer
New York,2010-07-26,27.487234473025552,summer
New York,2010-07-27,29.24535117353779,summer
New York,2010-07-28,24.511352953460037,summer
New York,2010-07-29,29.85028511859761,summer
New York,2010-07-30,23.416610107107584,summer
New York,2010-07-31,29.03046016494347,summer
New York,2010-08-01,17.403129726302414,summer
New York,2010-08-02,28.657959919149967,summer
New York,2010-08-03,37.931699947262665,summer
New York,2010-08-04,26.338263875015958,summer
New York,2010-08-05,21.26804985041557,summer
New York,2010-08-06,16.630541956052944,summer
New York,2010-08-07,30.234625096825397,summer
New York,2010-08-08,27.5991252206463,summer
New York,2010-08-09,23.159261790976327,summer
New York,2010-08-10,21.261857619052897,summer
New York,2010-08-11,18.003359400326822,summer
New York,2010-08-12,24.016732810006886,summer
New York,2010-08-13,21.971792192748214,summer
New York,2010-08-14,29.679628520859378,summer
New York,2010-08-15,25.426220238177002,summer
New York,2010-08-16,27.27221304819598,summer
New York,2010-08-17,20.036556165714924,summer
New York,2010-08-18,26.712458120580873,summer
New York,2010-08-19,26.17428169036568,summer
New York,2010-08-20,25.006483425710048,summer
New York,2010-08-21,20.55426615878427,summer
New York,2010-08-22,29.899675693818228,summer
New York,2010-08-23,24.439075503613637,summer
New York,2010-08-24,25.567022341483504,summer
New York,2010-08-25,27.861102172157796,summer
New York,2010-08-26,27.533122321666365,summer
New York,2010-08-27,17.366291620280137,summer
New York,2010-08-28,25.00245717239781,summer
New York,2010-08-29,22.267353385390706,summer
New York,2010-08-30,25.3869094172422,summer
New York,2010-08-31,24.615986854448085,summer
New York,2010-09-01,19.01503241746319,autumn
New York,2010-09-02,8.087745394584035,autumn
New York,2010-09-03,10.336880125509559,autumn
New York,2010-09-04,14.102969887064576,autumn
New York,2010-09-05,11.021125694485791,autumn
New York,2010-09-06,14.769509639440919,autumn
New York,2010-09-07,16.276592150128412,autumn
New York,2010-09-08,18.88532103639036,autumn
New York,2010-09-09,20.701071427643043,autumn
New York,2010-09-10,7.079109136523876,autumn
New York,2010-09-11,10.673733048221852,autumn
New York,2010-09-12,8.701914140933853,autumn
New York,2010-09-13,8.291673918719297,autumn
New York,2010-09-14,12.491475639152235,autumn
New York,2010-09-15,18.185142120939993,autumn
New York,2010-09-16,7.3549422169410175,autumn
New York,2010-09-17,12.648623154382692,autumn
New York,2010-09-18,11.701534785770132,autumn
New York,2010-09-19,28.853561926227997,autumn
New York,2010-09-20,14.875676557095987,autumn
New York,2010-09-21,23.596397098382386,autumn
New York,2010-09-22,25.821597035533877,autumn
New York,2010-09-23,7.492031327728851,autumn
New York,2010-09-24,14.4470750964986,autumn
New York,2010-09-25,15.25154154479882,autumn
New York,2010-09-26,18.242793250856053,autumn
New York,2010-09-27,24.67025206248136,autumn
New York,2010-09-28,16.123637834227917,autumn
New York,2010-09-29,15.80047932758309,autumn
New York,2010-09-30,19.405991615775843,autumn
New York,2010-10-01,23.92550255494717,autumn
New York,2010-10-02,11.101507956020644,autumn
New York,2010-10-03,9.242758343069838,autumn
New York,2010-10-04,17.069945922565193,autumn
New York,2010-10-05,19.174540105528646,autumn
New York,2010-10-06,12.876726858299227,autumn
New York,2010-10-07,10.01626378822122,autumn
New York,2010-10-08,18.20470641305767,autumn
New York,2010-10-09,18.98990328192809,autumn
New York,2010-10-10,16.16058926222462,autumn
New York,2010-10-11,14.614141181844714,autumn
New York,2010-10-12,15.940258816654634,autumn
New York,2010-10-13,12.23801928302041,autumn
New York,2010-10-14,9.755659156742885,autumn
New York,2010-10-15,18.792831862462695,autumn
New York,2010-10-16,9.829374890555073,autumn
New York,2010-10-17,17.239441185068426,autumn
New York,2010-10-18,18.32152984103237,autumn
New York,2010-10-19,8.294308592144926,autumn
New York,2010-10-20,17.265961431739292,autumn
New York,2010-10-21,19.39992625155943,autumn
New York,2010-10-22,17.273413409845535,autumn
New York,2010-10-23,6.887149267997347,autumn
New York,2010-10-24,10.732498773879554,autumn
New York,2010-10-25,12.512594043766006,autumn
New York,2010-10-26,15.77468409726845,autumn
New York,2010-10-27,18.04475763201159,autumn
New York,2010-10-28,10.809822944216178,autumn
New York,2010-10-29,20.996135058536986,autumn
New York,2010-10-30,13.63221519215421,autumn
New York,2010-10-31,16.340020275198757,autumn
New York,2010-11-01,16.13828930570817,autumn
New York,2010-11-02,9.977285623007647,autumn
New York,2010-11-03,14.374574852237139,autumn
New York,2010-11-04,14.338650846285045,autumn
New York,2010-11-05,18.48886474995215,autumn
New York,2010-11-06,17.690248480362914,autumn
New York,2010-11-07,6.6884581233265905,autumn
New York,2010-11-08,16.426935503347014,autumn
New York,2010-11-09,15.185289069907073,autumn
New York,2010-11-10,21.488940505005157,autumn
New York,2010-11-11,18.55251749078676,autumn
New York,2010-11-12,13.83140245105972,autumn
New York,2010-11-13,22.95360289763869,autumn
New York,2010-11-14,8.079926952540717,autumn
New York,2010-11-15,13.185700335272053,autumn
New York,2010-11-16,25.06388085026721,autumn
New York,2010-11-17,21.716151260780837,autumn
New York,2010-11-18,10.528055766591722,autumn
New York,2010-11-19,15.807777015030899,autumn
New York,2010-11-20,19.99949734113199,autumn
New York,2010-11-21,9.630598185414396,autumn
New York,2010-11-22,9.715640270579815,autumn
New York,2010-11-23,12.960555905778904,autumn
New York,2010-11-24,14.809318432721941,autumn
New York,2010-11-25,3.0831488190451672,autumn
New York,2010-11-26,14.495315712754053,autumn
New York,2010-11-27,7.534481551632749,autumn
New York,2010-11-28,15.349537886764821,autumn
New York,2010-11-29,20.62393928149007,autumn
New York,2010-11-30,10.816259876224969,autumn
New York,2010-12-01,2.2782490951718004,winter
New York,2010-12-02,-1.4548145203122884,winter
New York,2010-12-03,3.230566109177064,winter
New York,2010-12-04,6.173374942340325,winter
New York,2010-12-05,0.6338636894313577,winter
New York,2010-12-06,5.096105703294925,winter
New York,2010-12-07,-7.589716019640961,winter
New York,2010-12-08,1.3528406466218346,winter
New York,2010-12-09,8.416193385346416,winter
New York,2010-12-10,5.676151608983683,winter
New York,2010-12-11,-0.8590645445314062,winter
New York,2010-12-12,3.6206272230445946,winter
New York,2010-12-13,-0.03719796037894755,winter
New York,2010-12-14,2.5213155203364708,winter
New York,2010-12-15,-3.3223053312375246,winter
New York,2010-12-16,-2.219038751845234,winter
New York,2010-12-17,-1.3179842091248286,winter
New York,2010-12-18,7.030084432384833,winter
New York,2010-12-19,-4.040964556376389,winter
New York,2010-12-20,8.299787212824006,winter
New York,2010-12-21,-1.213960409380218,winter
New York,2010-12-22,3.3820638055884364,winter
New York,2010-12-23,-0.8347558297061437,winter
New York,2010-12-24,-4.840950710546079,winter
New York,2010-12-25,-2.3508255009581096,winter
New York,2010-12-26,-3.3811066860582457,winter
New York,2010-12-27,6.5323458945517086,winter
New York,2010-12-28,9.132950137480844,winter
New York,2010-12-29,3.4749938960081566,winter
New York,2010-12-30,-1.1199768633835328,winter
New York,2010-12-31,9.019468298180389,winter
New York,2011-01-01,2.6164245326895994,winter
New York,2011-01-02,2.05939178473094,winter
New York,2011-01-03,-2.379569877944369,winter
New York,2011-01-04,6.680009986763171,winter
New York,2011-01-05,3.722836652765154,winter
New York,2011-01-06,-4.297283035601172,winter
New York,2011-01-07,0.399498836691444,winter
New York,2011-01-08,4.745645360546415,winter
New York,2011-01-09,-0.7215647199795208,winter
New York,2011-01-10,5.76957117330916,winter
New York,2011-01-11,-6.124600800830866,winter
New York,2011-01-12,-8.213664361674033,winter
New York,2011-01-13,7.104104709104907,winter
New York,2011-01-14,0.5319588613456221,winter
New York,2011-01-15,3.716171636705281,winter
New York,2011-01-16,-3.14468683225567,winter
New York,2011-01-17,5.526918894009776,winter
New York,2011-01-18,-2.2739390140509483,winter
New York,2011-01-19,2.691559826232617,winter
New York,2011-01-20,-8.854518979762755,winter
New York,2011-01-21,0.4507138208553066,winter
New York,2011-01-22,6.1993739313863285,winter
New York,2011-01-23,3.0147176632345647,winter
New York,2011-01-24,2.5659494021038243,winter
New York,2011-01-25,0.6540170386651585,winter
New York,2011-01-26,-3.9891064508604543,winter
New York,2011-01-27,-7.001754731040412,winter
New York,2011-01-28,-4.191905596758405,winter
New York,2011-01-29,-1.3938549506125812,winter
New York,2011-01-30,-1.1076136216267138,winter
New York,2011-01-31,-0.6032961414160112,winter
New York,2011-02-01,1.1753308646732965,winter
New York,2011-02-02,-0.9285240789937583,winter
New York,2011-02-03,-3.1307711807317524,winter
New York,2011-02-04,5.431155030088888,winter
New York,2011-02-05,5.552145103000847,winter
New York,2011-02-06,8.015585846793611,winter
New York,2011-02-07,0.5916430094477289,winter
New York,2011-02-08,-1.4084744127102498,winter
New York,2011-02-09,3.0517941405135973,winter
New York,2011-02-10,-4.596349302794915,winter
New York,2011-02-11,4.059355192063413,winter
New York,2011-02-12,-3.0087746490532465,winter
New York,2011-02-13,2.830396573642966,winter
New York,2011-02-14,0.5530916989241578,winter
New York,2011-02-15,1.0954980376819299,winter
New York,2011-02-16,10.402589197489378,winter
New York,2011-02-17,1.8721419684745078,winter
New York,2011-02-18,-0.9446543671028433,winter
New York,2011-02-19,7.9013743712313165,winter
New York,2011-02-20,-1.6206569538247306,winter
New York,2011-02-21,2.3470959704990393,winter
New York,2011-02-22,-1.7024538596812466,winter
New York,2011-02-23,-6.882474066372469,winter
New York,2011-02-24,5.918137732650225,winter
New York,2011-02-25,6.409935234292767,winter
New York,2011-02-26,6.653832978149815,winter
New York,2011-02-27,0.16963651412367278,winter
New York,2011-02-28,2.905381268347912,winter
New York,2011-03-01,10.315135081616722,spring
New York,2011-03-02,8.02123935553789,spring
New York,2011-03-03,2.5115722484671945,spring
New York,2011-03-04,13.804567031711294,spring
New York,2011-03-05,7.767014514099367,spring
New York,2011-03-06,-1.1401410611972485,spring
New York,2011-03-07,11.386394480306645,spring
New York,2011-03-08,2.313360435535926,spring
New York,2011-03-09,9.063046889864802,spring
New York,2011-03-10,7.729286674285581,spring
New York,2011-03-11,6.72440912637501,spring
New York,2011-03-12,19.70624623253383,spring
New York,2011-03-13,17.533774432265712,spring
New York,2011-03-14,8.294917854479497,spring
New York,2011-03-15,10.002916794045763,spring
New York,2011-03-16,10.670082867861407,spring
New York,2011-03-17,7.12803461768506,spring
New York,2011-03-18,8.805930362132546,spring
New York,2011-03-19,11.203175775903151,spring
New York,2011-03-20,13.503129806968388,spring
New York,2011-03-21,6.086715552497085,spring
New York,2011-03-22,4.16109117812392,spring
New York,2011-03-23,4.461009643401866,spring
New York,2011-03-24,6.333305242445032,spring
New York,2011-03-25,8.293588569389108,spring
New York,2011-03-26,13.942681280797478,spring
New York,2011-03-27,3.528800885779723,spring
New York,2011-03-28,14.308612812501623,spring
New York,2011-03-29,21.809233187744145,spring
New York,2011-03-30,20.08927320171293,spring
New York,2011-03-31,8.965357966649231,spring
New York,2011-04-01,8.336587746781625,spring
New York,2011-04-02,15.314831277334669,spring
New York,2011-04-03,7.714978324137903,spring
New York,2011-04-04,7.020731905212068,spring
New York,2011-04-05,10.766938148152887,spring
New York,2011-04-06,2.61337086319534,spring
New York,2011-04-07,3.3515015391233307,spring
New York,2011-04-08,0.04424972230371749,spring
New York,2011-04-09,8.483729603472893,spring
New York,2011-04-10,9.821097391741647,spring
New York,2011-04-11,10.049479249635876,spring
New York,2011-04-12,13.29669609966794,spring
New York,2011-04-13,11.52129994910044,spring
New York,2011-04-14,8.64619325401398,spring
New York,2011-04-15,16.048528624235594,spring
New York,2011-04-16,8.180037435043745,spring
New York,2011-04-17,11.625480420318812,spring
New York,2011-04-18,2.82670246323397,spring
New York,2011-04-19,13.607776941811444,spring
New York,2011-04-20,16.511438250117955,spring
New York,2011-04-21,9.803979707091989,spring
New York,2011-04-22,1.605648994501515,spring
New York,2011-04-23,9.74171242805459,spring
New York,2011-04-24,3.4180375253643236,spring
New York,2011-04-25,2.3970739110462014,spring
New York,2011-04-26,4.585001631156597,spring
New York,2011-04-27,4.919168563824407,spring
New York,2011-04-28,13.15500616512769,spring
New York,2011-04-29,10.824137410561006,spring
New York,2011-04-30,6.515204151186554,spring
New York,2011-05-01,15.901192692956107,spring
New York,2011-05-02,6.550845378435508,spring
New York,2011-05-03,3.925472864821211,spring
New York,2011-05-04,0.7121006119313245,spring
New York,2011-05-05,17.973291294732785,spring
New York,2011-05-06,15.104089469098351,spring
New York,2011-05-07,12.642921270186648,spring
New York,2011-05-08,7.124746501970391,spring
New York,2011-05-09,5.005295995680057,spring
New York,2011-05-10,7.765134917272151,spring
New York,2011-05-11,13.69348306242107,spring
New York,2011-05-12,3.154946866107815,spring
New York,2011-05-13,17.853181017325888,spring
New York,2011-05-14,13.75964055427716,spring
New York,2011-05-15,14.497285856493665,spring
New York,2011-05-16,11.814500423519773,spring
New York,2011-05-17,5.674019122373285,spring
New York,2011-05-18,4.983490438602759,spring
New York,2011-05-19,15.272242028133189,spring
New York,2011-05-20,7.630973136895493,spring
New York,2011-05-21,4.5052477245411895,spring
New York,2011-05-22,13.498904453680279,spring
New York,2011-05-23,6.605021749021862,spring
New York,2011-05-24,16.50467126042508,spring
New York,2011-05-25,7.878418666833703,spring
New York,2011-05-26,14.051732995203775,spring
New York,2011-05-27,15.656697240620927,spring
New York,2011-05-28,9.55321670668843,spring
New York,2011-05-29,15.94417561487609,spring
New York,2011-05-30,6.255684466761512,spring
New York,2011-05-31,11.034648932162598,spring
New York,2011-06-01,27.508931438602087,summer
New York,2011-06-02,27.92245283466108,summer
New York,2011-06-03,29.522860701068904,summer
New York,2011-06-04,27.75908912457546,summer
New York,2011-06-05,24.239320256336768,summer
New York,2011-06-06,24.231418209562026,summer
New York,2011-06-07,27.73076415697613,summer
New York,2011-06-08,18.26235850998603,summer
New York,2011-06-09,29.43889263545535,summer
New York,2011-06-10,22.805283442574158,summer
New York,2011-06-11,25.34157209085483,summer
New York,2011-06-12,26.344290465806374,summer
New York,2011-06-13,27.313731895622336,summer
New York,2011-06-14,30.77065572997242,summer
New York,2011-06-15,19.16002775980086,summer
New York,2011-06-16,30.509692777074417,summer
New York,2011-06-17,22.581060078793243,summer
New York,2011-06-18,31.385792120240133,summer
New York,2011-06-19,25.39340682537608,summer
New York,2011-06-20,20.960000853261086,summer
New York,2011-06-21,19.708794840771418,summer
New York,2011-06-22,23.458287994596848,summer
New York,2011-06-23,21.672261587655004,summer
New York,2011-06-24,28.072043042111687,summer
New York,2011-06-25,28.656879718706076,summer
New York,2011-06-26,25.035636811896318,summer
New York,2011-06-27,26.316121585507716,summer
New York,2011-06-28,21.089503391736535,summer
New York,2011-06-29,38.07370611207049,summer
New York,2011-06-30,21.907303597975304,summer
New York,2011-07-01,17.75569486483339,summer
New York,2011-07-02,23.78539092839819,summer
New York,2011-07-03,27.971188463327117,summer
New York,2011-07-04,22.90744744504148,summer
New York,2011-07-05,22.464869585026573,summer
New York,2011-07-06,26.577809602296863,summer
New York,2011-07-07,29.676876581642418,summer
New York,2011-07-08,21.090000195297463,summer
New York,2011-07-09,19.71967818785792,summer
New York,2011-07-10,26.508375425734215,summer
New York,2011-07-11,23.084239036528796,summer
New York,2011-07-12,24.45172833996814,summer
New York,2011-07-13,16.20999896652688,summer
New York,2011-07-14,29.795113522119113,summer
New York,2011-07-15,24.269295117026378,summer
New York,2011-07-16,23.207817823795395,summer
New York,2011-07-17,17.178314106201036,summer
New York,2011-07-18,22.06386015531373,summer
New York,2011-07-19,18.31491648610152,summer
New York,2011-07-20,18.790348216169754,summer
New York,2011-07-21,25.16456368855709,summer
New York,2011-07-22,22.912459000956286,summer
New York,2011-07-23,27.62265085039994,summer
New York,2011-07-24,26.882195016188195,summer
New York,2011-07-25,26.331180615264266,summer
New York,2011-07-26,20.250344002249207,summer
New York,2011-07-27,20.33003059829528,summer
New York,2011-07-28,18.66346896860752,summer
New York,2011-07-29,21.01949796811561,summer
New York,2011-07-30,23.26556566929695,summer
New York,2011-07-31,17.302120875231033,summer
New York,2011-08-01,21.495877587268872,summer
New York,2011-08-02,20.480972153297998,summer
New York,2011-08-03,20.35750118127981,summer
New York,2011-08-04,20.36493466207603,summer
New York,2011-08-05,31.74786593263793,summer
New York,2011-08-06,24.016082096248734,summer
New York,2011-08-07,27.98760749476891,summer
New York,2011-08-08,29.735233204630287,summer
New York,2011-08-09,21.736052971897397,summer
New York,2011-08-10,25.225795285703352,summer
New York,2011-08-11,18.576188531867043,summer
New York,2011-08-12,25.858940611348494,summer
New York,2011-08-13,35.85464773210816,summer
New York,2011-08-14,17.596689771656777,summer
New York,2011-08-15,21.11629108707126,summer
New York,2011-08-16,16.87287427426061,summer
New York,2011-08-17,24.724564968985977,summer
New York,2011-08-18,23.572182214436165,summer
New York,2011-08-19,28.893566115032794,summer
New York,2011-08-20,21.127745959578327,summer
New York,2011-08-21,19.13123204781663,summer
New York,2011-08-22,25.392294654796462,summer
New York,2011-08-23,21.98808123852005,summer
New York,2011-08-24,34.21897513721148,summer
New York,2011-08-25,20.76147238016377,summer
New York,2011-08-26,23.5530692317452,summer
New York,2011-08-27,18.98746085286119,summer
New York,2011-08-28,19.626124851264837,summer
New York,2011-08-29,30.475249633927675,summer
New York,2011-08-30,26.74521706302618,summer
New York,2011-08-31,27.27484882863479,summer
New York,2011-09-01,15.286739643698608,autumn
New York,2011-09-02,21.07891906470601,autumn
New York,2011-09-03,8.758216095692777,autumn
New York,2011-09-04,24.900903667750338,autumn
New York,2011-09-05,12.61985665479127,autumn
New York,2011-09-06,19.769960666739554,autumn
New York,2011-09-07,16.561197787529437,autumn
New York,2011-09-08,11.735176157945439,autumn
New York,2011-09-09,14.814905599565405,autumn
New York,2011-09-10,11.735953468242156,autumn
New York,2011-09-11,12.499246411929827,autumn
New York,2011-09-12,11.401129605084597,autumn
New York,2011-09-13,30.984972263642586,autumn
New York,2011-09-14,17.40025794049338,autumn
New York,2011-09-15,9.770368690559687,autumn
New York,2011-09-16,16.99632162347174,autumn
New York,2011-09-17,17.475646212204232,autumn
New York,2011-09-18,11.404569953710924,autumn
New York,2011-09-19,15.852308809257837,autumn
New York,2011-09-20,19.129284228074575,autumn
New York,2011-09-21,12.469175079050052,autumn
New York,2011-09-22,17.165269113081923,autumn
New York,2011-09-23,17.01492746506412,autumn
New York,2011-09-24,18.8752664965233,autumn
New York,2011-09-25,17.197184202022747,autumn
New York,2011-09-26,15.273276311133445,autumn
New York,2011-09-27,15.394289172092694,autumn
New York,2011-09-28,14.455894620382894,autumn
New York,2011-09-29,19.35599634750155,autumn
New York,2011-09-30,20.51464990686855,autumn
New York,2011-10-01,26.57143892132288,autumn
New York,2011-10-02,11.789630954604055,autumn
New York,2011-10-03,22.230470115674827,autumn
New York,2011-10-04,10.167802808165495,autumn
New York,2011-10-05,18.981672530557113,autumn
New York,2011-10-06,18.654929203798176,autumn
New York,2011-10-07,12.760513891619924,autumn
New York,2011-10-08,7.594887134775204,autumn
New York,2011-10-09,20.02074632841239,autumn
New York,2011-10-10,10.269350917080908,autumn
New York,2011-10-11,15.917907202056426,autumn
New York,2011-10-12,25.055683269816086,autumn
New York,2011-10-13,18.241502707306942,autumn
